epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,15913.8,1.40175,0.75695,0.88896,0.82051,0.53687,0.61583,0.36243,1.42866,0.7637,0.85318,0.000109,0.000109,0.000109
92,16087.1,1.39013,0.74563,0.88451,0.81809,0.53903,0.61664,0.36311,1.42806,0.76312,0.85287,9.91e-05,9.91e-05,9.91e-05
93,16260.9,1.37857,0.73303,0.88433,0.81922,0.53863,0.61685,0.36326,1.42796,0.76338,0.85287,8.92e-05,8.92e-05,8.92e-05
94,16434.4,1.37749,0.7322,0.8851,0.82441,0.53647,0.61702,0.3632,1.42695,0.7623,0.85264,7.93e-05,7.93e-05,7.93e-05
95,16607.5,1.36436,0.72566,0.88133,0.81986,0.53806,0.61699,0.36339,1.42686,0.76153,0.8526,6.94e-05,6.94e-05,6.94e-05
96,16781.7,1.36786,0.72733,0.8829,0.81895,0.53846,0.61755,0.36386,1.42554,0.76071,0.85259,5.95e-05,5.95e-05,5.95e-05
97,16956.2,1.36306,0.7252,0.88154,0.82101,0.53883,0.61795,0.36393,1.42443,0.75979,0.8524,4.96e-05,4.96e-05,4.96e-05
98,17128.7,1.3629,0.72386,0.88158,0.82409,0.5382,0.6186,0.36433,1.42306,0.75879,0.85229,3.97e-05,3.97e-05,3.97e-05
99,17301.3,1.35488,0.71539,0.88023,0.82212,0.53906,0.61836,0.36429,1.42356,0.75873,0.85217,2.98e-05,2.98e-05,2.98e-05
100,17477.3,1.34866,0.71199,0.88115,0.82463,0.53741,0.61859,0.36464,1.42252,0.75804,0.85224,1.99e-05,1.99e-05,1.99e-05
