epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,2831.49,1.63433,0.97149,0.9446,0.80204,0.51063,0.59238,0.3455,1.41973,0.84144,0.86985,0.0008713,0.0008713,0.0008713
15,3032.21,1.61536,0.95561,0.94269,0.8009,0.52292,0.59422,0.34886,1.41612,0.81654,0.87173,0.0008614,0.0008614,0.0008614
16,3233.26,1.59436,0.94049,0.94128,0.81016,0.50982,0.59513,0.34901,1.42597,0.8112,0.87522,0.0008515,0.0008515,0.0008515
17,3431.49,1.5938,0.93236,0.93832,0.82166,0.52291,0.60295,0.35745,1.39219,0.80442,0.86946,0.0008416,0.0008416,0.0008416
18,3613.15,1.58664,0.91949,0.93743,0.81318,0.52455,0.60427,0.35724,1.38621,0.79076,0.8697,0.0008317,0.0008317,0.0008317
19,3810.53,1.57415,0.9138,0.93443,0.81774,0.52705,0.61109,0.36164,1.38085,0.76999,0.86913,0.0008218,0.0008218,0.0008218
20,4008.69,1.56437,0.91301,0.93261,0.80513,0.52554,0.60306,0.36099,1.37778,0.76887,0.86692,0.0008119,0.0008119,0.0008119
21,4206.1,1.55766,0.90021,0.93155,0.80383,0.52859,0.61076,0.36524,1.36439,0.77173,0.8705,0.000802,0.000802,0.000802
22,4403.73,1.54882,0.88704,0.92637,0.82151,0.52435,0.61267,0.36746,1.34991,0.75085,0.86522,0.0007921,0.0007921,0.0007921
23,4600.76,1.54149,0.89125,0.93095,0.81778,0.52809,0.61186,0.3647,1.35856,0.74995,0.86689,0.0007822,0.0007822,0.0007822
24,4797.83,1.52167,0.87424,0.92553,0.81227,0.52912,0.61383,0.36569,1.34795,0.75083,0.86447,0.0007723,0.0007723,0.0007723
25,4995.79,1.51818,0.85127,0.92484,0.81673,0.5329,0.61681,0.36925,1.33505,0.74204,0.8637,0.0007624,0.0007624,0.0007624
26,5194.34,1.51168,0.85729,0.92118,0.82577,0.53793,0.62211,0.37346,1.33404,0.73939,0.86165,0.0007525,0.0007525,0.0007525
27,5399.53,1.50292,0.8528,0.92295,0.82633,0.53866,0.62374,0.37626,1.3238,0.73428,0.85882,0.0007426,0.0007426,0.0007426
28,5599.64,1.4973,0.85214,0.92332,0.84294,0.52554,0.62082,0.37389,1.3258,0.73034,0.85875,0.0007327,0.0007327,0.0007327
29,5799.81,1.48454,0.8356,0.91609,0.83916,0.52952,0.62209,0.37891,1.31581,0.72253,0.86061,0.0007228,0.0007228,0.0007228
30,5999.54,1.48319,0.82855,0.91847,0.82964,0.53349,0.62442,0.38078,1.30754,0.71461,0.85897,0.0007129,0.0007129,0.0007129
31,6198.28,1.47862,0.83275,0.91916,0.8262,0.53764,0.62379,0.38063,1.30522,0.71298,0.8574,0.000703,0.000703,0.000703
32,6398.32,1.46494,0.81774,0.90897,0.82693,0.53687,0.62536,0.38115,1.30422,0.7084,0.85552,0.0006931,0.0006931,0.0006931
33,6597.46,1.4629,0.8164,0.91792,0.83605,0.53329,0.63019,0.38444,1.29759,0.70303,0.85557,0.0006832,0.0006832,0.0006832
34,6797.49,1.45289,0.80645,0.91026,0.83708,0.53647,0.63038,0.38462,1.29192,0.70114,0.85431,0.0006733,0.0006733,0.0006733
35,6983.53,1.44467,0.80027,0.90914,0.84567,0.53409,0.63048,0.38521,1.28651,0.6969,0.85493,0.0006634,0.0006634,0.0006634
36,7205.73,1.44425,0.80011,0.91115,0.83642,0.53787,0.63219,0.38699,1.28291,0.69604,0.85365,0.0006535,0.0006535,0.0006535
37,7412.02,1.43335,0.79578,0.91065,0.84287,0.53632,0.63383,0.3882,1.28008,0.69396,0.85305,0.0006436,0.0006436,0.0006436
38,7613.67,1.42967,0.78913,0.90883,0.84779,0.53707,0.63473,0.38879,1.27868,0.69247,0.85433,0.0006337,0.0006337,0.0006337
39,7812.96,1.42294,0.77968,0.9056,0.85101,0.53608,0.63543,0.39046,1.27776,0.68819,0.85412,0.0006238,0.0006238,0.0006238
40,8010.99,1.41901,0.77324,0.90444,0.85795,0.53542,0.637,0.39237,1.27272,0.68251,0.85265,0.0006139,0.0006139,0.0006139
41,8201.02,1.41025,0.77475,0.90466,0.8544,0.53508,0.63793,0.39331,1.27376,0.68143,0.85279,0.000604,0.000604,0.000604
42,8393.74,1.41042,0.76667,0.90217,0.8538,0.53588,0.63629,0.39359,1.27191,0.68119,0.85293,0.0005941,0.0005941,0.0005941
43,8587.41,1.40192,0.76091,0.90021,0.85312,0.53682,0.6387,0.39489,1.27165,0.6791,0.85365,0.0005842,0.0005842,0.0005842
